gene,kegg_id,alia
CRH,hsa:1392,corticotropin releasing hormone
LHB,hsa:3972,CGB4
LHB,hsa:3972,HH23
LHB,hsa:3972,LSH-B
LHB,hsa:3972,LSH-beta
LHB,hsa:3972,luteinizing hormone subunit beta
GPHB5,hsa:122876,B5
GPHB5,hsa:122876,GPB5
GPHB5,hsa:122876,ZLUT1
GPHB5,hsa:122876,glycoprotein hormone subunit beta 5
GPHA2,hsa:170589,A2
GPHA2,hsa:170589,GPA2
GPHA2,hsa:170589,ZSIG51
GPHA2,hsa:170589,glycoprotein hormone subunit alpha 2
CXCL1,hsa:2919,FSP
CXCL1,hsa:2919,GRO1
CXCL1,hsa:2919,GROa
CXCL1,hsa:2919,MGSA
CXCL1,hsa:2919,MGSA-a
CXCL1,hsa:2919,NAP-3
CXCL1,hsa:2919,SCYB1
CXCL1,hsa:2919,C-X-C motif chemokine ligand 1
CXCR1,hsa:3577,C-C
CXCR1,hsa:3577,C-C-CKR-1
CXCR1,hsa:3577,CD128
CXCR1,hsa:3577,CD181
CXCR1,hsa:3577,CDw128a
CXCR1,hsa:3577,CKR-1
CXCR1,hsa:3577,CMKAR1
CXCR1,hsa:3577,IL8R1
CXCR1,hsa:3577,IL8RA
CXCR1,hsa:3577,IL8RBA
CXCR1,hsa:3577,C-X-C motif chemokine receptor 1
CXCL2,hsa:2920,CINC-2a
CXCL2,hsa:2920,GRO2
CXCL2,hsa:2920,GROb
CXCL2,hsa:2920,MGSA-b
CXCL2,hsa:2920,MIP-2a
CXCL2,hsa:2920,MIP2
CXCL2,hsa:2920,MIP2A
CXCL2,hsa:2920,SCYB2
CXCL2,hsa:2920,C-X-C motif chemokine ligand 2
CXCL3,hsa:2921,CINC-2b
CXCL3,hsa:2921,GRO3
CXCL3,hsa:2921,GROg
CXCL3,hsa:2921,MIP-2b
CXCL3,hsa:2921,MIP2B
CXCL3,hsa:2921,SCYB3
CXCL3,hsa:2921,C-X-C motif chemokine ligand 3
CXCL6,hsa:6372,CKA-3
CXCL6,hsa:6372,GCP-2
CXCL6,hsa:6372,GCP2
CXCL6,hsa:6372,SCYB6
CXCL6,hsa:6372,C-X-C motif chemokine ligand 6
CXCL5,hsa:6374,ENA-78
CXCL5,hsa:6374,SCYB5
CXCL5,hsa:6374,C-X-C motif chemokine ligand 5
CXCL8,hsa:3576,GCP-1
CXCL8,hsa:3576,GCP1
CXCL8,hsa:3576,IL8
CXCL8,hsa:3576,LECT
CXCL8,hsa:3576,LUCT
CXCL8,hsa:3576,LYNAP
CXCL8,hsa:3576,MDNCF
CXCL8,hsa:3576,MONAP
CXCL8,hsa:3576,NAF
CXCL8,hsa:3576,NAP-1
CXCL8,hsa:3576,NAP1
CXCL8,hsa:3576,SCYB8
CXCL8,hsa:3576,C-X-C motif chemokine ligand 8
PPBP,hsa:5473,B-TG1
PPBP,hsa:5473,Beta-TG
PPBP,hsa:5473,CTAP-III
PPBP,hsa:5473,CTAP3
PPBP,hsa:5473,CTAPIII
PPBP,hsa:5473,CXCL7
PPBP,hsa:5473,LA-PF4
PPBP,hsa:5473,LDGF
PPBP,hsa:5473,MDGF
PPBP,hsa:5473,NAP-2
PPBP,hsa:5473,PBP
PPBP,hsa:5473,SCYB7
PPBP,hsa:5473,TC1
PPBP,hsa:5473,TC2
PPBP,hsa:5473,TGB
PPBP,hsa:5473,TGB1
PPBP,hsa:5473,THBGB
PPBP,hsa:5473,THBGB1
PPBP,hsa:5473,pro-platelet basic protein
CXCR2,hsa:3579,CD182
CXCR2,hsa:3579,CDw128b
CXCR2,hsa:3579,CMKAR2
CXCR2,hsa:3579,IL8R2
CXCR2,hsa:3579,IL8RA
CXCR2,hsa:3579,IL8RB
CXCR2,hsa:3579,WHIMS2
CXCR2,hsa:3579,C-X-C motif chemokine receptor 2
PF4,hsa:5196,CXCL4
PF4,hsa:5196,PF-4
PF4,hsa:5196,SCYB4
PF4,hsa:5196,platelet factor 4
CXCR3,hsa:2833,CD182
CXCR3,hsa:2833,CD183
CXCR3,hsa:2833,CKR-L2
CXCR3,hsa:2833,CMKAR3
CXCR3,hsa:2833,GPR9
CXCR3,hsa:2833,IP10-R
CXCR3,hsa:2833,Mig-R
CXCR3,hsa:2833,MigR
CXCR3,hsa:2833,C-X-C motif chemokine receptor 3
PF4V1,hsa:5197,CXCL4L1
PF4V1,hsa:5197,CXCL4V1
PF4V1,hsa:5197,PF4-ALT
PF4V1,hsa:5197,PF4A
PF4V1,hsa:5197,SCYB4V1
PF4V1,hsa:5197,platelet factor 4 variant 1
CXCL9,hsa:4283,CMK
CXCL9,hsa:4283,Humig
CXCL9,hsa:4283,MIG
CXCL9,hsa:4283,SCYB9
CXCL9,hsa:4283,crg-10
CXCL9,hsa:4283,C-X-C motif chemokine ligand 9
CXCL10,hsa:3627,C7
CXCL10,hsa:3627,IFI10
CXCL10,hsa:3627,INP10
CXCL10,hsa:3627,IP-10
CXCL10,hsa:3627,SCYB10
CXCL10,hsa:3627,crg-2
CXCL10,hsa:3627,gIP-10
CXCL10,hsa:3627,mob-1
CXCL10,hsa:3627,C-X-C motif chemokine ligand 10
CXCL11,hsa:6373,H174
CXCL11,hsa:6373,I-TAC
CXCL11,hsa:6373,IP-9
CXCL11,hsa:6373,IP9
CXCL11,hsa:6373,SCYB11
CXCL11,hsa:6373,SCYB9B
CXCL11,hsa:6373,b-R1
CXCL11,hsa:6373,C-X-C motif chemokine ligand 11
CXCL13,hsa:10563,ANGIE
CXCL13,hsa:10563,ANGIE2
CXCL13,hsa:10563,BCA-1
CXCL13,hsa:10563,BCA1
CXCL13,hsa:10563,BLC
CXCL13,hsa:10563,BLR1L
CXCL13,hsa:10563,SCYB13
CXCL13,hsa:10563,C-X-C motif chemokine ligand 13
CXCL12,hsa:6387,IRH
CXCL12,hsa:6387,PBSF
CXCL12,hsa:6387,SCYB12
CXCL12,hsa:6387,SDF1
CXCL12,hsa:6387,TLSF
CXCL12,hsa:6387,TPAR1
CXCL12,hsa:6387,SDF1A
CXCL12,hsa:6387,SDF1B
CXCL12,hsa:6387,C-X-C motif chemokine ligand 12
CXCL16,hsa:58191,CXCLG16
CXCL16,hsa:58191,SR-PSOX
CXCL16,hsa:58191,SRPSOX
CXCL16,hsa:58191,C-X-C motif chemokine ligand 16
CXCR6,hsa:10663,BONZO
CXCR6,hsa:10663,CD186
CXCR6,hsa:10663,CDw186
CXCR6,hsa:10663,STRL33
CXCR6,hsa:10663,TYMSTR
CXCR6,hsa:10663,C-X-C motif chemokine receptor 6
XCL1,hsa:6375,ATAC
XCL1,hsa:6375,LPTN
XCL1,hsa:6375,LTN
XCL1,hsa:6375,SCM-1
XCL1,hsa:6375,SCM-1a
XCL1,hsa:6375,SCM1
XCL1,hsa:6375,SCM1A
XCL1,hsa:6375,SCYC1
XCL1,hsa:6375,X-C motif chemokine ligand 1
XCR1,hsa:2829,CCXCR1
XCR1,hsa:2829,GPR5
XCR1,hsa:2829,X-C motif chemokine receptor 1
XCL2,hsa:6846,SCM-1b
XCL2,hsa:6846,SCM1B
XCL2,hsa:6846,SCYC2
XCL2,hsa:6846,X-C motif chemokine ligand 2
CX3CL1,hsa:6376,ABCD-3
CX3CL1,hsa:6376,C3Xkine
CX3CL1,hsa:6376,CXC3
CX3CL1,hsa:6376,CXC3C
CX3CL1,hsa:6376,NTN
CX3CL1,hsa:6376,NTT
CX3CL1,hsa:6376,SCYD1
CX3CL1,hsa:6376,fractalkine
CX3CL1,hsa:6376,neurotactin
CX3CL1,hsa:6376,C-X3-C motif chemokine ligand 1
CX3CR1,hsa:1524,CCRL1
CX3CR1,hsa:1524,CMKBRL1
CX3CR1,hsa:1524,CMKDR1
CX3CR1,hsa:1524,GPR13
CX3CR1,hsa:1524,GPRV28
CX3CR1,hsa:1524,V28
CX3CR1,hsa:1524,C-X3-C motif chemokine receptor 1
IL4,hsa:3565,BCGF-1
IL4,hsa:3565,BCGF1
IL4,hsa:3565,BSF-1
IL4,hsa:3565,BSF1
IL4,hsa:3565,IL-4
IL4,hsa:3565,interleukin 4
IL4R,hsa:3566,CD124
IL4R,hsa:3566,IL-4RA
IL4R,hsa:3566,IL4RA
IL4R,hsa:3566,interleukin 4 receptor
IL13,hsa:3596,IL-13
IL13,hsa:3596,P600
IL13,hsa:3596,interleukin 13
IL13RA1,hsa:3597,CD213A1
IL13RA1,hsa:3597,CT19
IL13RA1,hsa:3597,IL-13Ra
IL13RA1,hsa:3597,NR4
IL13RA1,hsa:3597,interleukin 13 receptor subunit alpha 1
EPO,hsa:2056,DBAL
EPO,hsa:2056,ECYT5
EPO,hsa:2056,EP
EPO,hsa:2056,MVCD2
EPO,hsa:2056,erythropoietin
EPOR,hsa:2057,EPO-R
EPOR,hsa:2057,erythropoietin receptor
CSH1,hsa:1442,CS-1
CSH1,hsa:1442,CSA
CSH1,hsa:1442,CSMT
CSH1,hsa:1442,GHB3
CSH1,hsa:1442,PL
CSH1,hsa:1442,hCS-1
CSH1,hsa:1442,hCS-A
CSH1,hsa:1442,chorionic somatomammotropin hormone 1
GHR,hsa:2690,GHBP
GHR,hsa:2690,GHIP
GHR,hsa:2690,growth hormone receptor
CSH2,hsa:1443,CS-2
CSH2,hsa:1443,CSB
CSH2,hsa:1443,GHB1
CSH2,hsa:1443,PL
CSH2,hsa:1443,hCS-B
CSH2,hsa:1443,chorionic somatomammotropin hormone 2
GH1,hsa:2688,GH
GH1,hsa:2688,GH-N
GH1,hsa:2688,GHB5
GH1,hsa:2688,GHN
GH1,hsa:2688,IGHD1A
GH1,hsa:2688,IGHD1B
GH1,hsa:2688,IGHD2
GH1,hsa:2688,hGH-N
GH1,hsa:2688,growth hormone 1
GH2,hsa:2689,GH-V
GH2,hsa:2689,GHB2
GH2,hsa:2689,GHL
GH2,hsa:2689,GHV
GH2,hsa:2689,hGH-V
GH2,hsa:2689,growth hormone 2
PRL,hsa:5617,GHA1
PRL,hsa:5617,prolactin
PRLR,hsa:5618,HPRL
PRLR,hsa:5618,MFAB
PRLR,hsa:5618,RI-PRLR
PRLR,hsa:5618,hPRLrI
PRLR,hsa:5618,prolactin receptor
THPO,hsa:7066,MGDF
THPO,hsa:7066,MKCSF
THPO,hsa:7066,ML
THPO,hsa:7066,MPLLG
THPO,hsa:7066,THCYT1
THPO,hsa:7066,TPO
THPO,hsa:7066,thrombopoietin
MPL,hsa:4352,C-MPL
MPL,hsa:4352,CD110
MPL,hsa:4352,MPLV
MPL,hsa:4352,THCYT2
MPL,hsa:4352,THPOR
MPL,hsa:4352,TPOR
MPL,hsa:4352,MPL proto-oncogene
MPL,hsa:4352,thrombopoietin receptor
CSF3,hsa:1440,C17orf33
CSF3,hsa:1440,CSF3OS
CSF3,hsa:1440,GCSF
CSF3,hsa:1440,G-CSF
CSF3,hsa:1440,colony stimulating factor 3
CSF3R,hsa:1441,CD114
CSF3R,hsa:1441,GCSFR
CSF3R,hsa:1441,SCN7
CSF3R,hsa:1441,colony stimulating factor 3 receptor
LEP,hsa:3952,LEPD
LEP,hsa:3952,OB
LEP,hsa:3952,OBS
LEP,hsa:3952,leptin
LEPR,hsa:3953,CD295
LEPR,hsa:3953,LEP-R
LEPR,hsa:3953,LEPRD
LEPR,hsa:3953,OB-R
LEPR,hsa:3953,OBR
LEPR,hsa:3953,leptin receptor
IL1RN,hsa:3557,DIRA
IL1RN,hsa:3557,ICIL-1RA
IL1RN,hsa:3557,IL-1RN
IL1RN,hsa:3557,IL-1ra
IL1RN,hsa:3557,IL-1ra3
IL1RN,hsa:3557,IL1F3
IL1RN,hsa:3557,IL1RA
IL1RN,hsa:3557,IRAP
IL1RN,hsa:3557,MVCD4
IL1RN,hsa:3557,interleukin 1 receptor antagonist
IL1R2,hsa:7850,CD121b
IL1R2,hsa:7850,CDw121b
IL1R2,hsa:7850,IL-1R-2
IL1R2,hsa:7850,IL-1RT-2
IL1R2,hsa:7850,IL-1RT2
IL1R2,hsa:7850,IL1R2c
IL1R2,hsa:7850,IL1RB
IL1R2,hsa:7850,interleukin 1 receptor type 2
IL17B,hsa:27190,IL-17B
IL17B,hsa:27190,IL-20
IL17B,hsa:27190,NIRF
IL17B,hsa:27190,ZCYTO7
IL17B,hsa:27190,interleukin 17B
IL17RB,hsa:55540,CRL4
IL17RB,hsa:55540,EVI27
IL17RB,hsa:55540,IL17BR
IL17RB,hsa:55540,IL17RH1
IL17RB,hsa:55540,interleukin 17 receptor B
IL17C,hsa:27189,CX2
IL17C,hsa:27189,IL-17C
IL17C,hsa:27189,interleukin 17C
IL16,hsa:3603,LCF
IL16,hsa:3603,NIL16
IL16,hsa:3603,PRIL16
IL16,hsa:3603,prIL-16
IL16,hsa:3603,interleukin 16
CD4,hsa:920,CD4mut
CD4,hsa:920,IMD79
CD4,hsa:920,OKT4D
CD4,hsa:920,CD4 molecule
IL34,hsa:146433,C16orf77
IL34,hsa:146433,IL-34
IL34,hsa:146433,interleukin 34
LTA,hsa:4049,LT
LTA,hsa:4049,TNFB
LTA,hsa:4049,TNFSF1
LTA,hsa:4049,TNLG1E
LTA,hsa:4049,lymphotoxin alpha
TNFRSF1A,hsa:7132,CD120a
TNFRSF1A,hsa:7132,FPF
TNFRSF1A,hsa:7132,TBP1
TNFRSF1A,hsa:7132,TNF-R
TNFRSF1A,hsa:7132,TNF-R-I
TNFRSF1A,hsa:7132,TNF-R55
TNFRSF1A,hsa:7132,TNFAR
TNFRSF1A,hsa:7132,TNFR1
TNFRSF1A,hsa:7132,TNFR55
TNFRSF1A,hsa:7132,TNFR60
TNFRSF1A,hsa:7132,p55
TNFRSF1A,hsa:7132,p55-R
TNFRSF1A,hsa:7132,p60
TNFRSF1A,hsa:7132,TNF receptor superfamily member 1A
LTB,hsa:4050,TNFC
LTB,hsa:4050,TNFSF3
LTB,hsa:4050,TNLG1C
LTB,hsa:4050,p33
LTB,hsa:4050,lymphotoxin beta
LTBR,hsa:4055,D12S370
LTBR,hsa:4055,LT-BETA-R
LTBR,hsa:4055,TNF-R-III
LTBR,hsa:4055,TNFCR
LTBR,hsa:4055,TNFR-RP
LTBR,hsa:4055,TNFR2-RP
LTBR,hsa:4055,TNFR3
LTBR,hsa:4055,TNFRSF3
LTBR,hsa:4055,lymphotoxin beta receptor
TNFSF14,hsa:8740,CD258
TNFSF14,hsa:8740,HVEML
TNFSF14,hsa:8740,LIGHT
TNFSF14,hsa:8740,LTg
TNFSF14,hsa:8740,TNF superfamily member 14
TNFSF15,hsa:9966,TL1
TNFSF15,hsa:9966,TL1A
TNFSF15,hsa:9966,TNLG1B
TNFSF15,hsa:9966,VEGI
TNFSF15,hsa:9966,VEGI192A
TNFSF15,hsa:9966,TNF superfamily member 15
TNFRSF6B,hsa:8771,DCR3
TNFRSF6B,hsa:8771,DJ583P15.1.1
TNFRSF6B,hsa:8771,M68
TNFRSF6B,hsa:8771,M68E
TNFRSF6B,hsa:8771,TR6
TNFRSF6B,hsa:8771,TNF receptor superfamily member 6b
TNFSF10,hsa:8743,APO2L
TNFSF10,hsa:8743,Apo-2L
TNFSF10,hsa:8743,CD253
TNFSF10,hsa:8743,TL2
TNFSF10,hsa:8743,TNLG6A
TNFSF10,hsa:8743,TRAIL
TNFSF10,hsa:8743,TNF superfamily member 10
TNFRSF10B,hsa:8795,CD262
TNFRSF10B,hsa:8795,DR5
TNFRSF10B,hsa:8795,KILLER
TNFRSF10B,hsa:8795,KILLER/DR5
TNFRSF10B,hsa:8795,TRAIL-R2
TNFRSF10B,hsa:8795,TRAILR2
TNFRSF10B,hsa:8795,TRICK2
TNFRSF10B,hsa:8795,TRICK2A
TNFRSF10B,hsa:8795,TRICK2B
TNFRSF10B,hsa:8795,TRICKB
TNFRSF10B,hsa:8795,ZTNFR9
TNFRSF10B,hsa:8795,TNF receptor superfamily member 10b
EDA,hsa:1896,ECTD1
EDA,hsa:1896,ED1
EDA,hsa:1896,ED1-A1
EDA,hsa:1896,ED1-A2
EDA,hsa:1896,EDA-A1
EDA,hsa:1896,EDA-A2
EDA,hsa:1896,EDA1
EDA,hsa:1896,EDA2
EDA,hsa:1896,HED
EDA,hsa:1896,HED1
EDA,hsa:1896,ODT1
EDA,hsa:1896,STHAGX1
EDA,hsa:1896,TNLG7C
EDA,hsa:1896,XHED
EDA,hsa:1896,XLHED
EDA,hsa:1896,ectodysplasin A
EDAR,hsa:10913,DL
EDAR,hsa:10913,ECTD10A
EDAR,hsa:10913,ECTD10B
EDAR,hsa:10913,ED1R
EDAR,hsa:10913,ED3
EDAR,hsa:10913,ED5
EDAR,hsa:10913,EDA-A1R
EDAR,hsa:10913,EDA1R
EDAR,hsa:10913,EDA3
EDAR,hsa:10913,HRM1
EDAR,hsa:10913,ectodysplasin A receptor
TNFSF11,hsa:8600,CD254
TNFSF11,hsa:8600,ODF
TNFSF11,hsa:8600,OPGL
TNFSF11,hsa:8600,OPTB2
TNFSF11,hsa:8600,RANKL
TNFSF11,hsa:8600,TNLG6B
TNFSF11,hsa:8600,TRANCE
TNFSF11,hsa:8600,hRANKL2
TNFSF11,hsa:8600,sOdf
TNFSF11,hsa:8600,TNF superfamily member 11
TNFRSF11B,hsa:4982,OCIF
TNFRSF11B,hsa:4982,OPG
TNFRSF11B,hsa:4982,PDB5
TNFRSF11B,hsa:4982,TR1
TNFRSF11B,hsa:4982,TNF receptor superfamily member 11b
TNFSF12,hsa:8742,APO3L
TNFSF12,hsa:8742,DR3LG
TNFSF12,hsa:8742,TNLG4A
TNFSF12,hsa:8742,TWEAK
TNFSF12,hsa:8742,TNF superfamily member 12
TNFRSF12A,hsa:51330,CD266
TNFRSF12A,hsa:51330,FN14
TNFRSF12A,hsa:51330,TWEAKR
TNFRSF12A,hsa:51330,TNF receptor superfamily member 12A
CD70,hsa:970,CD27-L
CD70,hsa:970,CD27L
CD70,hsa:970,CD27LG
CD70,hsa:970,LPFS3
CD70,hsa:970,TNFSF7
CD70,hsa:970,TNLG8A
CD70,hsa:970,CD70 molecule
CD27,hsa:939,S152
CD27,hsa:939,S152._LPFS2
CD27,hsa:939,T14
CD27,hsa:939,TNFRSF7
CD27,hsa:939,Tp55
CD27,hsa:939,CD27 molecule
TNFSF8,hsa:944,CD153
TNFSF8,hsa:944,CD30L
TNFSF8,hsa:944,CD30LG
TNFSF8,hsa:944,TNLG3A
TNFSF8,hsa:944,TNF superfamily member 8
TNFRSF8,hsa:943,CD30
TNFRSF8,hsa:943,D1S166E
TNFRSF8,hsa:943,Ki-1
TNFRSF8,hsa:943,TNF receptor superfamily member 8
CD40LG,hsa:959,CD154
CD40LG,hsa:959,CD40L
CD40LG,hsa:959,HIGM1
CD40LG,hsa:959,IGM
CD40LG,hsa:959,IMD3
CD40LG,hsa:959,T-BAM
CD40LG,hsa:959,TNFSF5
CD40LG,hsa:959,TRAP
CD40LG,hsa:959,gp39
CD40LG,hsa:959,hCD40L
CD40LG,hsa:959,CD40 ligand
CD40,hsa:958,Bp50
CD40,hsa:958,CDW40
CD40,hsa:958,TNFRSF5
CD40,hsa:958,p50
CD40,hsa:958,CD40 molecule
TNFSF9,hsa:8744,4-1BB-L
TNFSF9,hsa:8744,CD137L
TNFSF9,hsa:8744,TNLG5A
TNFSF9,hsa:8744,TNF superfamily member 9
TNFRSF9,hsa:3604,4-1BB
TNFRSF9,hsa:3604,CD137
TNFRSF9,hsa:3604,CDw137
TNFRSF9,hsa:3604,ILA
TNFRSF9,hsa:3604,TNF receptor superfamily member 9
TNFSF4,hsa:7292,CD134L
TNFSF4,hsa:7292,CD252
TNFSF4,hsa:7292,GP34
TNFSF4,hsa:7292,OX-40L
TNFSF4,hsa:7292,OX4OL
TNFSF4,hsa:7292,TNLG2B
TNFSF4,hsa:7292,TXGP1
TNFSF4,hsa:7292,TNF superfamily member 4
TNFRSF4,hsa:7293,ACT35
TNFRSF4,hsa:7293,CD134
TNFRSF4,hsa:7293,IMD16
TNFRSF4,hsa:7293,OX40
TNFRSF4,hsa:7293,TXGP1L
TNFRSF4,hsa:7293,TNF receptor superfamily member 4
TNFSF18,hsa:8995,AITRL
TNFSF18,hsa:8995,GITRL
TNFSF18,hsa:8995,TL6
TNFSF18,hsa:8995,TNLG2A
TNFSF18,hsa:8995,hGITRL
TNFSF18,hsa:8995,TNF superfamily member 18
TNFRSF18,hsa:8784,AITR
TNFRSF18,hsa:8784,CD357
TNFRSF18,hsa:8784,ENERGEN
TNFRSF18,hsa:8784,GITR
TNFRSF18,hsa:8784,GITR-D
TNFRSF18,hsa:8784,TNF receptor superfamily member 18
TNFSF13,hsa:8741,APRIL
TNFSF13,hsa:8741,CD256
TNFSF13,hsa:8741,TALL-2
TNFSF13,hsa:8741,TALL2
TNFSF13,hsa:8741,TNLG7B
TNFSF13,hsa:8741,TRDL-1
TNFSF13,hsa:8741,UNQ383/PRO715
TNFSF13,hsa:8741,ZTNF2
TNFSF13,hsa:8741,TNF superfamily member 13
TNFRSF17,hsa:608,BCM
TNFRSF17,hsa:608,BCMA
TNFRSF17,hsa:608,CD269
TNFRSF17,hsa:608,TNFRSF13A
TNFRSF17,hsa:608,TNF receptor superfamily member 17
TNFSF13B,hsa:10673,BAFF
TNFSF13B,hsa:10673,BLYS
TNFSF13B,hsa:10673,CD257
TNFSF13B,hsa:10673,DTL
TNFSF13B,hsa:10673,TALL-1
TNFSF13B,hsa:10673,TALL1
TNFSF13B,hsa:10673,THANK
TNFSF13B,hsa:10673,TNFSF20
TNFSF13B,hsa:10673,TNLG7A
TNFSF13B,hsa:10673,ZTNF4
TNFSF13B,hsa:10673,TNF superfamily member 13b
CCL1,hsa:6346,I-309
CCL1,hsa:6346,P500
CCL1,hsa:6346,SCYA1
CCL1,hsa:6346,SISe
CCL1,hsa:6346,TCA3
CCL1,hsa:6346,C-C motif chemokine ligand 1
CCR8,hsa:1237,CC-CKR-8
CCR8,hsa:1237,CCR-8
CCR8,hsa:1237,CDw198
CCR8,hsa:1237,CKRL1
CCR8,hsa:1237,CMKBR8
CCR8,hsa:1237,CMKBRL2
CCR8,hsa:1237,CY6
CCR8,hsa:1237,GPRCY6
CCR8,hsa:1237,TER1
CCR8,hsa:1237,C-C motif chemokine receptor 8
CCL25,hsa:6370,Ck_beta-15
CCL25,hsa:6370,Ckb15
CCL25,hsa:6370,SCYA25
CCL25,hsa:6370,TECK
CCL25,hsa:6370,C-C motif chemokine ligand 25
CCR9,hsa:10803,CC-CKR-9
CCR9,hsa:10803,CDw199
CCR9,hsa:10803,GPR-9-6
CCR9,hsa:10803,GPR28
CCR9,hsa:10803,C-C motif chemokine receptor 9
CCL19,hsa:6363,CKb11
CCL19,hsa:6363,ELC
CCL19,hsa:6363,MIP-3b
CCL19,hsa:6363,MIP3B
CCL19,hsa:6363,SCYA19
CCL19,hsa:6363,C-C motif chemokine ligand 19
ACKR4,hsa:51554,CC-CKR-11
ACKR4,hsa:51554,CCBP2
ACKR4,hsa:51554,CCR-11
ACKR4,hsa:51554,CCR10
ACKR4,hsa:51554,CCR11
ACKR4,hsa:51554,CCRL1
ACKR4,hsa:51554,CCX_CKR
ACKR4,hsa:51554,CCX-CKR
ACKR4,hsa:51554,CKR-11
ACKR4,hsa:51554,PPR1
ACKR4,hsa:51554,VSHK1
ACKR4,hsa:51554,atypical chemokine receptor 4
CCL21,hsa:6366,6Ckine
CCL21,hsa:6366,CKb9
CCL21,hsa:6366,ECL
CCL21,hsa:6366,SCYA21
CCL21,hsa:6366,SLC
CCL21,hsa:6366,TCA4
CCL21,hsa:6366,C-C motif chemokine ligand 21
CCL3L3,hsa:414062,464.2
CCL3L3,hsa:414062,D17S1718
CCL3L3,hsa:414062,G0S19-2
CCL3L3,hsa:414062,LD78
CCL3L3,hsa:414062,LD78BETA
CCL3L3,hsa:414062,SCYA3L
CCL3L3,hsa:414062,SCYA3L1
CCL3L3,hsa:414062,C-C motif chemokine ligand 3 like 3
CCR5,hsa:1234,CC-CKR-5
CCR5,hsa:1234,CCCKR5
CCR5,hsa:1234,CCR-5
CCR5,hsa:1234,CD195
CCR5,hsa:1234,CKR-5
CCR5,hsa:1234,CKR5
CCR5,hsa:1234,CMKBR5
CCR5,hsa:1234,IDDM22
CCR5,hsa:1234,C-C motif chemokine receptor 5
CCL3,hsa:6348,G0S19-1
CCL3,hsa:6348,LD78ALPHA
CCL3,hsa:6348,MIP-1-alpha
CCL3,hsa:6348,MIP1A
CCL3,hsa:6348,SCYA3
CCL3,hsa:6348,C-C motif chemokine ligand 3
CCL3L1,hsa:6349,464.2
CCL3L1,hsa:6349,D17S1718
CCL3L1,hsa:6349,G0S19-2
CCL3L1,hsa:6349,LD78
CCL3L1,hsa:6349,LD78-beta(1-70)
CCL3L1,hsa:6349,LD78BETA
CCL3L1,hsa:6349,MIP1AP
CCL3L1,hsa:6349,SCYA3L
CCL3L1,hsa:6349,SCYA3L1
CCL3L1,hsa:6349,C-C motif chemokine ligand 3 like 1
CCL4L1,hsa:388372,AT744.2
CCL4L1,hsa:388372,CCL4L
CCL4L1,hsa:388372,LAG-1
CCL4L1,hsa:388372,LAG1
CCL4L1,hsa:388372,MIP-1-beta
CCL4L1,hsa:388372,SCYA4L
CCL4L1,hsa:388372,SCYA4L1
CCL4L1,hsa:388372,SCYA4L2
CCL4L1,hsa:388372,C-C motif chemokine ligand 4 like 1
CCL4,hsa:6351,ACT2
CCL4,hsa:6351,AT744.1
CCL4,hsa:6351,G-26
CCL4,hsa:6351,HC21
CCL4,hsa:6351,LAG-1
CCL4,hsa:6351,LAG1
CCL4,hsa:6351,MIP-1-beta
CCL4,hsa:6351,MIP1B
CCL4,hsa:6351,MIP1B1
CCL4,hsa:6351,SCYA2
CCL4,hsa:6351,SCYA4
CCL4,hsa:6351,C-C motif chemokine ligand 4
CCL4L2,hsa:9560,AT744.2
CCL4L2,hsa:9560,CCL4L
CCL4L2,hsa:9560,SCYA4L
CCL4L2,hsa:9560,SCYQ4L2
CCL4L2,hsa:9560,C-C motif chemokine ligand 4 like 2
CCL17,hsa:6361,A-152E5.3
CCL17,hsa:6361,ABCD-2
CCL17,hsa:6361,SCYA17
CCL17,hsa:6361,TARC
CCL17,hsa:6361,C-C motif chemokine ligand 17
CCR4,hsa:1233,CC-CKR-4
CCR4,hsa:1233,CD194
CCR4,hsa:1233,CKR4
CCR4,hsa:1233,CMKBR4
CCR4,hsa:1233,ChemR13
CCL22,hsa:6367,A-152E5.1
CCL22,hsa:6367,ABCD-1
CCL22,hsa:6367,DC/B-CK
CCL22,hsa:6367,MDC
CCL22,hsa:6367,SCYA22
CCL22,hsa:6367,STCP-1
CCL22,hsa:6367,C-C motif chemokine ligand 22
CCL5,hsa:6352,D17S136E
CCL5,hsa:6352,RANTES
CCL5,hsa:6352,SCYA5
CCL5,hsa:6352,SIS-delta
CCL5,hsa:6352,SISd
CCL5,hsa:6352,TCP228
CCL5,hsa:6352,eoCP
CCL5,hsa:6352,C-C motif chemokine ligand 5
CCL8,hsa:6355,HC14
CCL8,hsa:6355,MCP-2
CCL8,hsa:6355,MCP2
CCL8,hsa:6355,SCYA10
CCL8,hsa:6355,SCYA8
CCL8,hsa:6355,C-C motif chemokine ligand 8
CCL14,hsa:6358,CC-1
CCL14,hsa:6358,CC-3
CCL14,hsa:6358,CKB1
CCL14,hsa:6358,HCC-1
CCL14,hsa:6358,HCC-1(1-74)
CCL14,hsa:6358,HCC-1/HCC-3
CCL14,hsa:6358,HCC-3
CCL14,hsa:6358,MCIF
CCL14,hsa:6358,NCC-2
CCL14,hsa:6358,NCC2
CCL14,hsa:6358,SCYA14
CCL14,hsa:6358,SCYL2
CCL14,hsa:6358,SY14
CCL14,hsa:6358,C-C motif chemokine ligand 14
CCR1,hsa:1230,CD191
CCR1,hsa:1230,CKR-1
CCR1,hsa:1230,CKR1
